%tambon_id year business_proxy credit_proxy pca1 pca2 pca3 pca4 population
20504 1990 0.0232558139534884 0 53 44 51 12 387
20504 1992 0.00865800865800866 1 67 51 68 13 462
20504 1994 0.0231578947368421 1 72 57 73 12 475
20505 1986 0.00169491525423729 0 9 10 70 5 590
20505 1988 0.00198807157057654 0 13 12 68 4 503
20505 1990 0 0 63 30 84 9 607
20505 1992 0.0111111111111111 0 60 34 87 9 630
20505 1994 0.00297619047619048 0 69 34 120 16 672
20506 1986 0 0 13 20 40 7 663
20506 1988 0.00378787878787879 1 24 26 57 10 528
20506 1990 0.00320512820512821 0 37 41 92 21 624
20506 1992 0.00147058823529412 0 59 35 76 16 680
20506 1994 0.00536193029490617 0 94 95 103 27 746
20507 1986 0 0 4 3 14 4 277
20507 1988 0.00307692307692308 0 6 3 12 3 325
20507 1990 0 0 21 6 16 3 266
20507 1992 0.00581395348837209 0 35 6 15 5 344
20507 1994 0.00613496932515337 0 39 8 16 5 326
20601 1986 0 1 40 44 64 16 938
20601 1988 0.00634249471458774 1 95 94 115 46 946
20601 1990 0.00205338809034908 1 141 119 140 54 974
20601 1992 0.00482315112540193 1 69 70 78 32 622
20601 1994 0.0145278450363196 1 60 65 74 30 413
20602 1986 0.00135869565217391 1 52 29 56 15 736
20602 1988 0.00127877237851662 1 68 39 67 17 782
20602 1990 0.0045766590389016 1 104 74 67 17 874
20602 1992 0.0019588638589618 0 107 98 73 17 1021
20602 1994 0.00712589073634204 0 122 121 129 28 842
20603 1986 0.00145348837209302 1 31 23 35 14 688
20603 1988 0.00142247510668563 1 69 56 59 22 703
20603 1990 0.001953125 0 50 62 65 19 512
20603 1992 0 0 69 45 50 15 656
20603 1994 0.0124740124740125 0 77 55 60 16 481
20605 1986 0.0102189781021898 1 59 39 49 29 685
20605 1988 0.00404858299595142 1 72 61 64 32 741
20605 1990 0.00179533213644524 1 62 60 40 19 557
20605 1992 0.00304878048780488 0 91 71 50 17 656
20605 1994 0.0210325047801147 0 78 64 51 20 523
20701 1986 0.00193798449612403 1 54 39 47 13 516
20701 1988 0.00169204737732657 1 82 60 56 13 591
20701 1990 0.00194931773879142 1 90 62 63 18 513
20701 1992 0.00238663484486874 0 95 86 67 18 419
20701 1994 0 0 105 103 65 23 454
20702 1986 0.00324675324675325 1 62 46 57 13 616
20702 1988 0.00165289256198347 1 81 62 73 17 605
20702 1990 0.00147058823529412 1 96 97 95 19 680
20702 1992 0.00210526315789474 0 80 75 61 10 475
20702 1994 0.0048 1 85 96 69 11 625
20704 1986 0.00434153400868307 1 70 52 46 10 691
20704 1988 0 1 82 80 68 6 766
20704 1990 0.0025 1 106 84 80 5 800
20704 1992 0.0027359781121751 1 122 100 95 14 731
20704 1994 0.004 1 123 101 96 14 750
20705 1986 0.00130208333333333 1 71 66 76 23 768
20705 1988 0.00325732899022801 1 80 91 72 21 921
20705 1990 0.00230414746543779 1 64 57 53 11 434
20705 1992 0.0029673590504451 0 74 61 53 11 337
20705 1994 0.00920245398773006 0 72 56 52 10 326
20706 1986 0.00227272727272727 1 29 36 48 9 440
20706 1988 0.00233100233100233 1 40 50 53 9 429
20706 1990 0 0 59 63 75 15 526
20706 1992 0.00386100386100386 0 79 80 100 18 518
20706 1994 0.00404040404040404 0 71 75 76 6 495
20708 1986 0.00185528756957328 0 52 30 42 8 539
20708 1988 0.00171526586620926 1 74 43 58 14 583
20708 1990 0.00183823529411765 0 72 58 72 15 544
20708 1992 0.00198412698412698 0 80 57 56 13 504
20708 1994 0.00435729847494553 0 71 69 66 11 459
20801 1986 0.00237529691211401 0 31 12 17 2 421
20801 1988 0.00449438202247191 0 42 10 13 3 445
20801 1990 0 0 53 22 28 4 509
20801 1992 0 0 61 22 27 4 486
20801 1994 0.00215982721382289 0 75 29 33 5 463
20802 1986 0 0 20 2 9 2 597
20802 1988 0.00996677740863787 0 38 5 16 3 602
20802 1990 0.00635593220338983 0 35 11 23 5 472
20802 1992 0.00436681222707424 0 33 14 29 5 458
20802 1994 0.0072202166064982 0 50 16 18 5 554
20803 1986 0.00321888412017167 0 78 24 22 14 932
20803 1988 0.00563607085346216 0 74 30 30 8 1242
20803 1990 0.00101729399796541 0 66 33 41 14 983
20803 1992 0.00246913580246914 0 121 65 51 15 810
20803 1994 0.0185414091470952 0 135 98 63 19 809
20804 1986 0 0 81 7 24 12 570
20804 1988 0 0 57 6 16 4 497
20804 1990 0.00680272108843537 0 44 9 31 6 588
20804 1992 0.00902255639097744 0 68 9 37 5 665
20804 1994 0.00638977635782748 0 94 23 46 9 626
20805 1986 0 0 34 11 16 6 912
20805 1988 0.00132978723404255 0 55 19 27 6 752
20805 1990 0.0028328611898017 0 58 32 31 10 706
20805 1992 0 0 78 27 38 5 563
20805 1994 0.00251256281407035 0 78 28 37 6 398
20901 1986 0.003584229390681 0 15 2 15 8 558
20901 1988 0.00761421319796954 0 18 2 10 5 394
20901 1990 0 0 55 2 14 6 305
20901 1992 0 0 54 4 18 5 311
20901 1994 0 0 63 6 21 5 319
21001 1986 0.00166666666666667 0 22 26 42 6 600
21001 1988 0.00519031141868512 0 53 45 92 6 578
21001 1990 0.00238095238095238 0 29 47 47 5 420
21001 1992 0 0 45 60 59 7 362
21001 1994 0.00294117647058824 1 48 62 65 8 340
21002 1986 0 0 17 93 38 8 918
21002 1988 0.00133333333333333 0 24 41 48 8 750
21002 1990 0.00236127508854782 1 40 59 52 10 847
21002 1992 0.00134228187919463 1 83 74 64 16 745
21002 1994 0.0014792899408284 1 96 73 62 16 676
21003 1986 0.00374531835205993 0 19 20 58 5 801
21003 1988 0 0 30 36 59 4 648
21003 1990 0.00338600451467269 0 61 69 95 9 886
21003 1992 0 1 89 98 96 8 697
21003 1994 0.00862068965517241 0 115 116 95 8 696
21004 1986 0 0 18 24 62 5 671
21004 1988 0 0 32 57 92 7 761
21004 1990 0 1 52 81 100 10 826
21004 1992 0.00121359223300971 0 95 100 129 11 824
21004 1994 0.00753768844221105 0 134 113 134 10 796
21005 1986 0 0 9 21 31 9 538
21005 1988 0 0 24 32 36 9 589
21005 1990 0.00162337662337662 1 34 57 55 16 616
21005 1992 0 1 38 73 52 18 467
21005 1994 0.00166112956810631 0 72 94 71 21 602
21006 1986 0.00267379679144385 0 8 16 29 7 748
21006 1988 0.00150375939849624 0 16 25 54 6 665
21006 1990 0.00170648464163823 0 32 46 53 7 586
21006 1992 0.00186915887850467 0 43 55 50 7 535
21006 1994 0.00342465753424658 1 60 63 55 9 584
210102 1986 0 0 60 65 27 5 622
210102 1988 0.00165837479270315 0 73 65 25 5 603
210102 1990 0.001194743130227 0 132 98 34 7 837
210102 1992 0.014018691588785 1 111 96 35 5 642
210102 1994 0.00289435600578871 0 128 107 52 12 691
210103 1986 0.00134770889487871 0 81 60 23 4 742
210103 1988 0.00294550810014728 0 93 62 28 4 679
210103 1990 0.00298953662182362 1 109 86 25 27 669
210103 1992 0.00573888091822095 0 132 114 65 9 697
210103 1994 0.0196428571428571 1 101 93 37 7 560
210104 1986 0.0028328611898017 0 60 50 31 4 706
210104 1988 0.00146627565982405 0 77 71 46 3 682
210104 1990 0.00837988826815642 0 119 96 65 7 716
210104 1992 0.00868055555555556 0 110 87 46 8 576
210104 1994 0.00263852242744063 0 140 124 79 12 758
210105 1986 0.00182481751824818 0 66 46 21 4 548
210105 1988 0.00175131348511384 0 70 51 26 5 571
210105 1990 0.00548446069469835 0 94 63 37 4 547
210105 1992 0.00592592592592593 0 141 140 56 11 675
210105 1994 0.00309119010819165 0 132 120 85 13 647
210106 1986 0.00676437429537768 0 136 102 37 9 887
210106 1988 0.00792864222001982 1 148 116 54 8 1009
210106 1990 0.00770218228498074 0 155 121 55 11 779
210106 1992 0.00283687943262411 0 144 128 62 13 705
210106 1994 0.0137362637362637 0 189 170 81 22 728
210107 1986 0.00359712230215827 0 92 63 26 9 556
210107 1988 0.00753012048192771 0 132 100 48 14 664
210107 1990 0.00263504611330698 0 158 120 52 10 759
210107 1992 0.0036036036036036 1 102 89 48 6 555
210107 1994 0.0166453265044814 0 185 178 97 20 781
210108 1986 0.00225733634311512 0 48 29 12 2 443
210108 1988 0 1 58 39 16 2 461
210108 1990 0 1 77 77 30 13 431
210108 1992 0.00597014925373134 0 59 49 23 3 335
210108 1994 0.0157303370786517 1 77 65 38 6 445
210109 1986 0.0022075055187638 1 50 32 12 2 453
210109 1988 0 1 58 35 12 2 442
210109 1990 0.00225225225225225 0 90 73 32 2 444
210109 1992 0.0210016155088853 0 121 96 63 13 619
210109 1994 0.0250521920668058 1 93 85 48 4 479
210110 1986 0.00636942675159236 0 82 69 42 8 628
210110 1988 0.00869565217391304 0 85 48 46 9 805
210110 1990 0.00870827285921625 1 124 105 81 22 689
210110 1992 0.00492610837438424 0 104 81 55 4 609
210110 1994 0.015990159901599 0 163 150 114 24 813
210111 1986 0.00220264317180617 0 49 38 14 2 454
210111 1988 0.00210970464135021 0 68 52 23 1 474
210111 1990 0.0147991543340381 0 83 65 30 3 473
210111 1992 0.0078125 0 83 71 42 6 512
210111 1994 0.0235478806907378 0 100 79 38 8 637
210112 1986 0.00574712643678161 0 81 62 31 4 522
210112 1988 0.00967117988394584 0 90 64 33 5 517
210112 1990 0.0145454545454545 0 104 64 51 9 550
210112 1992 0.00611620795107034 0 118 108 57 9 654
210112 1994 0.00874125874125874 0 114 99 60 15 572
210113 1986 0.0018450184501845 0 71 71 29 5 542
210113 1988 0.00142045454545455 0 104 87 37 7 704
210113 1990 0.00707213578500707 0 148 134 59 12 707
210113 1992 0.00677200902934537 1 82 54 31 3 443
210113 1994 0.0043010752688172 0 173 155 92 17 930
210114 1986 0 0 25 25 7 2 514
210114 1988 0 0 42 36 10 1 431
210114 1990 0 0 69 47 24 1 412
210114 1992 0.023728813559322 0 112 102 62 8 590
210114 1994 0.00641025641025641 0 83 83 46 4 468
210116 1986 0.00289296046287367 0 139 148 52 8 1037
210116 1988 0.00936768149882904 0 169 147 44 9 854
210116 1990 0.00197044334975369 0 237 224 60 16 1015
210116 1992 0.0184921763869132 0 133 87 39 8 703
210116 1994 0.004995004995005 1 254 251 117 23 1001
210117 1986 0 0 115 105 45 15 1100
210117 1988 0.0155393053016453 0 153 120 69 12 1094
210117 1990 0.0208333333333333 0 137 92 76 12 720
210117 1992 0 0 82 48 27 10 446
210117 1994 0.0209424083769634 0 176 172 124 39 764
210201 1986 0.00145137880986938 1 89 57 27 2 689
210201 1988 0.00158478605388273 1 130 78 31 3 631
210201 1990 0.00140056022408964 1 186 146 56 18 714
210201 1992 0 1 103 71 39 4 452
210201 1994 0.00269541778975741 1 84 76 37 4 371
210202 1986 0.0027972027972028 1 132 82 30 7 715
210202 1988 0.00149925037481259 1 156 122 31 6 667
210202 1990 0.00126582278481013 1 180 138 37 7 790
210202 1992 0 1 130 104 55 9 512
210202 1994 0 1 127 111 45 9 509
210203 1986 0 1 43 34 7 2 624
210203 1988 0 1 83 55 12 1 578
210203 1990 0.00321027287319422 0 121 66 17 2 623
210203 1992 0 1 86 41 17 2 368
210203 1994 0 1 78 44 37 2 371
210204 1986 0 0 57 48 9 3 852
210204 1988 0 1 141 75 15 3 855
210204 1990 0 1 181 114 18 3 848
210204 1992 0 1 114 84 15 3 539
210204 1994 0 1 118 89 16 3 582
210205 1986 0 0 48 32 10 4 555
210205 1988 0 1 71 54 14 2 509
210205 1990 0 1 112 79 16 4 545
210205 1992 0 1 100 77 26 5 458
210205 1994 0 0 88 76 24 4 385
210301 1986 0 0 57 24 7 3 640
210301 1988 0 1 59 34 9 1 587
210301 1990 0 0 111 46 12 1 545
210301 1992 0.00166389351081531 0 106 56 10 1 601
210301 1994 0.00303030303030303 1 115 67 20 2 660
210304 1986 0 0 38 15 4 2 497
210304 1988 0 1 45 25 13 1 439
210304 1990 0 0 89 43 9 1 462
210304 1992 0 0 80 47 11 1 389
210304 1994 0.00484261501210654 0 82 58 17 2 413
210403 1986 0.00337268128161889 0 60 27 9 3 593
210403 1988 0.00343642611683849 0 68 37 12 1 582
210403 1990 0 0 87 52 14 1 565
210403 1992 0.00170940170940171 0 105 65 25 5 585
210403 1994 0.00386847195357834 0 102 85 25 4 517
210404 1986 0.00315457413249211 0 65 14 10 3 634
210404 1988 0 0 56 16 7 1 482
210404 1990 0.0021978021978022 0 66 33 10 2 455
210404 1992 0.00650759219088937 0 78 51 17 2 461
210404 1994 0.00535714285714286 0 87 63 21 3 560
210405 1986 0.00127388535031847 0 57 24 8 1 785
210405 1988 0.00144092219020173 0 67 33 7 2 694
210405 1990 0.00159235668789809 1 81 54 9 1 628
210405 1992 0.00162074554294976 1 99 68 12 1 617
210405 1994 0.00144717800289436 0 100 64 15 2 691
210406 1986 0.00140449438202247 0 81 35 10 2 712
210406 1988 0.0043731778425656 1 84 63 14 2 686
210406 1990 0.00484652665589661 0 102 66 19 2 619
210406 1992 0.00646203554119548 1 111 103 13 3 619
210406 1994 0.00382409177820268 1 90 83 21 4 523
210408 1986 0 0 38 16 7 2 694
210408 1988 0 0 47 25 7 1 611
210408 1990 0.00172117039586919 0 67 36 10 1 581
210408 1992 0.00208333333333333 0 73 49 14 1 480
210408 1994 0.00344827586206897 0 82 64 17 2 580
210409 1986 0.00277392510402219 0 72 41 12 2 721
210409 1988 0.00156494522691706 0 78 48 11 1 639
210409 1990 0.00173010380622837 1 107 63 14 1 578
210409 1992 0.0036036036036036 0 100 67 15 1 555
210409 1994 0.00340715502555366 0 107 73 19 2 587
210501 1986 0 0 55 38 36 4 603
210501 1988 0.00147275405007364 1 94 56 43 3 679
210501 1990 0.00149925037481259 1 104 59 52 4 667
210501 1992 0.00140449438202247 1 133 81 58 5 712
210501 1994 0.00712250712250712 1 148 90 60 5 702
210502 1986 0 1 67 30 18 4 807
210502 1988 0.00243013365735115 0 94 85 27 3 823
210502 1990 0.00254129606099111 0 97 95 32 3 787
210502 1992 0.0062992125984252 1 112 92 32 3 635
210502 1994 0.00504201680672269 1 114 89 32 4 595
210503 1986 0 0 66 24 36 2 860
210503 1988 0.00124223602484472 0 104 38 42 2 805
210503 1990 0.00130039011703511 0 148 51 59 4 769
210503 1992 0.00124378109452736 0 147 54 68 4 804
210503 1994 0.0024390243902439 0 128 57 92 5 820
210504 1986 0.00263852242744063 1 91 49 25 4 758
210504 1988 0 0 48 42 34 6 726
210504 1990 0.00301659125188537 0 173 60 26 4 663
210504 1992 0.0013531799729364 0 160 73 44 3 739
210504 1994 0 0 186 78 41 2 827
210506 1986 0.00141643059490085 1 74 51 65 4 706
210506 1988 0.00138888888888889 1 117 74 79 4 720
210506 1990 0.00163934426229508 1 111 67 73 4 610
210506 1992 0.00237529691211401 0 82 67 35 7 421
210506 1994 0.00256081946222791 1 139 127 134 7 781
210507 1986 0 0 49 39 20 3 573
210507 1988 0 1 74 49 22 2 521
210507 1990 0 1 86 56 30 4 484
210507 1992 0.00165562913907285 1 126 77 48 6 604
210507 1994 0 0 98 66 57 15 585
210508 1986 0.00134952766531714 1 79 52 48 4 741
210508 1988 0.00134952766531714 1 138 72 56 4 741
210508 1990 0.00145137880986938 1 158 86 60 4 689
210508 1992 0.00235294117647059 1 88 59 27 3 425
210508 1994 0 1 146 99 49 4 669
210509 1986 0.0055452865064695 1 48 40 27 2 541
210509 1988 0.00186915887850467 1 63 45 28 3 535
210509 1990 0 0 96 50 34 2 525
210509 1992 0 0 92 86 41 2 523
210509 1994 0.00216450216450216 1 84 65 45 6 462
210510 1986 0 0 61 29 25 3 738
210510 1988 0.00142450142450142 0 101 53 29 3 702
210510 1990 0 1 122 65 33 3 637
210510 1992 0 1 122 86 46 4 621
210510 1994 0 0 104 80 46 4 518
210511 1986 0.00139470013947001 0 54 40 16 2 717
210511 1988 0 1 88 54 31 1 773
210511 1990 0 1 118 87 59 5 729
210511 1992 0 0 90 85 28 3 509
210511 1994 0 1 108 81 43 3 568
210601 1986 0.00189035916824197 0 28 19 7 2 529
210601 1988 0.0176211453744493 0 54 41 10 3 681
210601 1990 0.016025641025641 1 100 49 18 4 624
210601 1992 0 0 77 61 15 1 441
210601 1994 0.00536193029490617 0 78 66 22 2 373
210602 1986 0.00173913043478261 0 63 28 6 2 575
210602 1988 0.00343642611683849 1 69 38 6 1 582
210602 1990 0 0 96 55 11 1 571
210602 1992 0.00153374233128834 0 113 63 12 1 652
210602 1994 0.00280112044817927 0 110 80 21 1 714
210603 1986 0.00639658848614072 0 48 56 9 3 469
210603 1988 0.0066079295154185 1 54 40 9 2 454
210603 1990 0.00775193798449612 1 68 50 13 2 387
210603 1992 0 1 59 48 12 1 340
210603 1994 0 1 74 55 13 1 286
210604 1986 0.00263852242744063 0 56 29 12 3 758
210604 1988 0.00260756192959583 1 55 36 16 2 767
210604 1990 0.0030441400304414 1 83 50 19 2 657
210604 1992 0 1 102 77 25 2 587
210604 1994 0.00969305331179321 1 104 78 20 3 619
210605 1986 0 0 26 18 7 1 589
210605 1988 0.00319488817891374 1 41 32 9 1 626
210605 1990 0 0 90 37 8 1 537
210605 1992 0.00392927308447937 0 84 44 11 1 509
210605 1994 0.00357142857142857 0 95 51 13 1 560
210606 1986 0 0 54 33 13 3 507
210606 1988 0 1 66 47 14 2 518
210606 1990 0 0 89 57 24 3 485
210606 1992 0 0 95 77 35 3 503
210606 1994 0 0 95 86 44 5 533
210608 1986 0 0 42 36 11 2 637
210608 1988 0 1 51 44 12 1 668
210608 1990 0.00328407224958949 0 85 51 21 2 609
210608 1992 0 1 94 58 25 2 599
210608 1994 0.00182815356489945 1 102 62 23 3 547
210610 1986 0.0040650406504065 0 51 39 8 2 492
210610 1988 0.00196078431372549 0 62 50 13 1 510
210610 1990 0 1 92 63 19 1 510
210610 1992 0 0 84 66 21 2 500
210610 1994 0 0 93 83 37 3 500
210702 1986 0.00150375939849624 0 41 8 12 2 665
210702 1988 0 1 60 15 15 1 605
210702 1990 0.0043956043956044 0 73 34 16 3 455
210702 1992 0.0114155251141553 0 70 42 15 1 438
210702 1994 0.00245700245700246 0 81 50 23 1 407
210703 1986 0 0 38 17 19 2 658
210703 1988 0 1 62 30 24 2 676
210703 1990 0 1 88 46 23 2 723
210703 1992 0.00347826086956522 1 87 67 27 2 575
210703 1994 0.00294985250737463 1 98 79 26 2 678
210704 1986 0.00133868808567604 1 37 10 19 2 747
210704 1988 0 0 49 21 16 1 609
210704 1990 0 0 63 39 18 2 616
210704 1992 0 1 72 46 24 2 517
210704 1994 0.00521739130434783 0 82 73 37 4 575
210705 1986 0.00143472022955524 0 56 20 12 1 697
210705 1988 0.0031055900621118 0 67 30 11 1 644
210705 1990 0.00189393939393939 0 81 42 13 1 528
210705 1992 0.00308641975308642 0 95 56 23 2 648
210705 1994 0.00460122699386503 0 93 66 25 3 652
210706 1986 0.00137362637362637 0 44 15 16 3 728
210706 1988 0.00159744408945687 0 71 22 14 1 626
210706 1990 0.001953125 0 84 32 16 2 512
210706 1992 0 0 80 45 20 1 577
210706 1994 0.00346620450606586 0 95 59 33 2 577
210707 1986 0.00225225225225225 0 57 28 25 4 888
210707 1988 0.0027972027972028 0 78 39 25 2 715
210707 1990 0.00140056022408964 1 97 52 27 2 714
210707 1992 0.00161030595813205 1 105 70 34 2 621
210707 1994 0.00336134453781513 0 101 72 35 2 595
210708 1986 0.00144508670520231 0 53 20 17 2 692
210708 1988 0 0 83 24 15 1 724
210708 1990 0.00161812297734628 1 106 49 20 2 618
210708 1992 0.00324675324675325 1 104 51 27 2 616
210708 1994 0.00763358778625954 1 114 61 32 3 655
210709 1986 0.00145985401459854 0 51 15 6 2 685
210709 1988 0 0 74 30 16 2 646
210709 1990 0 0 97 50 21 2 562
210709 1992 0 1 84 62 25 3 647
210709 1994 0.00858369098712446 0 116 80 41 3 699
210711 1986 0.00181488203266788 0 42 5 10 1 551
210711 1988 0.00232018561484919 0 43 14 9 1 431
210711 1990 0 0 42 17 8 2 374
210711 1992 0 0 49 34 12 1 337
210711 1994 0.00237529691211401 0 50 41 16 2 421
210715 1986 0.00108813928182807 0 75 12 13 2 919
210715 1988 0.00258064516129032 0 67 30 13 2 775
210715 1990 0.00156494522691706 0 113 57 14 2 639
210715 1992 0 0 110 68 13 2 608
210715 1994 0.00190114068441065 0 98 77 24 2 526
210716 1986 0.00122850122850123 0 74 20 12 3 814
210716 1988 0.00291545189504373 0 94 37 19 3 686
210716 1990 0.011214953271028 0 103 57 21 5 535
210716 1992 0.00149700598802395 1 97 66 24 3 668
210716 1994 0.00439238653001464 0 111 88 32 3 683
210801 1986 0 0 66 26 19 2 433
210801 1988 0 1 65 49 24 2 390
210801 1990 0.00425531914893617 1 85 56 27 3 470
210801 1992 0.00392156862745098 1 98 72 32 4 510
210801 1994 0 1 93 73 47 6 491
210803 1986 0 1 43 21 8 2 338
210803 1988 0 0 58 30 7 1 274
210803 1990 0 1 59 34 8 1 308
210803 1992 0 0 57 37 11 1 295
210803 1994 0.00340136054421769 0 61 33 12 1 294
210804 1986 0 0 30 13 10 2 516
210804 1988 0 1 39 28 10 2 497
210804 1990 0 1 74 44 25 3 506
210804 1992 0 1 88 44 25 3 512
210804 1994 0 0 84 68 25 4 426
210805 1986 0.00202429149797571 1 81 24 18 2 494
210805 1988 0.00194174757281553 1 75 36 24 2 515
210805 1990 0.00194174757281553 1 101 51 28 3 515
210805 1992 0.00208768267223382 1 102 79 31 4 479
210805 1994 0.00394477317554241 1 101 81 38 4 507
210806 1986 0.00215982721382289 1 64 29 15 3 463
210806 1988 0.00251256281407035 0 65 44 32 2 398
210806 1990 0.00232558139534884 1 78 47 39 2 430
210806 1992 0.00252525252525253 0 84 57 41 2 396
210806 1994 0.00472813238770686 1 90 71 46 3 423
210810 1986 0.00133689839572193 0 70 35 16 2 748
210810 1988 0.00157977883096367 0 69 48 23 2 633
210810 1990 0.00148367952522255 1 124 63 28 3 674
210810 1992 0 1 101 62 27 2 542
210810 1994 0.00303030303030303 0 122 67 30 5 660
210811 1986 0 0 80 19 20 4 679
210811 1988 0 0 84 23 21 4 676
210811 1990 0 1 126 67 28 4 631
210811 1992 0 1 126 110 38 4 614
210811 1994 0 0 141 136 52 4 585
210901 1986 0.00252525252525253 1 90 58 27 2 792
210901 1988 0.00244200244200244 1 120 94 29 2 819
210901 1990 0.00124378109452736 1 148 114 32 3 804
210901 1992 0.00123304562268804 1 162 146 54 5 811
210901 1994 0.0049079754601227 1 175 158 59 4 815
210904 1986 0 1 40 29 6 1 466
210904 1988 0 0 58 50 7 1 496
210904 1990 0 1 64 42 6 1 395
210904 1992 0 0 81 69 9 2 451
210904 1994 0.0048780487804878 1 73 63 12 2 410
210905 1986 0.00101112234580384 1 98 60 31 8 989
210905 1988 0 0 102 77 36 2 868
210905 1990 0 0 150 115 24 3 854
210905 1992 0 0 157 132 34 6 880
210905 1994 0.00123915737298637 0 152 134 43 5 807
210906 1986 0 1 87 56 14 2 877
210906 1988 0.003584229390681 1 121 78 16 1 837
210906 1990 0.00100200400801603 1 131 125 18 2 998
210906 1992 0 0 156 142 19 2 830
210906 1994 0.00597371565113501 1 137 129 30 4 837
210907 1986 0 1 50 33 16 1 565
210907 1988 0 1 68 45 12 1 574
210907 1990 0.00199203187250996 1 86 60 13 1 502
210907 1992 0.00175746924428822 1 115 69 16 2 569
210907 1994 0 0 118 98 34 3 514
210909 1986 0.00145137880986938 1 59 26 12 2 689
210909 1988 0 1 92 44 18 1 676
210909 1990 0 1 101 57 22 2 665
210909 1992 0 0 93 86 14 2 689
210909 1994 0 1 121 106 28 4 711
210911 1986 0.00227272727272727 0 118 54 18 4 880
210911 1988 0.00182648401826484 0 134 68 13 2 1095
210911 1990 0 0 138 110 18 2 727
210911 1992 0 0 145 139 42 4 774
210911 1994 0 1 158 150 43 5 854
210913 1986 0 0 48 20 10 1 526
210913 1988 0 0 60 28 9 2 568
210913 1990 0 1 65 45 10 3 479
210913 1992 0.00408163265306122 1 80 56 22 5 490
210913 1994 0.00188679245283019 1 82 59 20 7 530
210914 1986 0 0 60 25 6 4 625
