  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
53020205,0.012678,0.007042,0.016452,0.012739,0.019827,0.012346,0.022317,0.000000,0.025028,0.011990
53020207,0.006849,0.005952,0.010265,0.000000,0.013247,0.000000,0.016658,0.000000,0.019856,0.000132
53020209,0.007414,0.000000,0.011010,0.000000,0.014154,0.000000,0.016788,0.000000,0.019971,0.016011
53020212,0.012680,0.007246,0.016453,0.000000,0.019829,0.003247,0.022318,0.000000,0.025029,0.000084
53020213,0.010307,0.005155,0.014092,0.000000,0.017031,0.000000,0.020053,0.000000,0.022542,0.000134
53020301,0.019511,0.004525,0.022937,0.004367,0.025748,0.007937,0.027984,0.000000,0.030125,0.000196
53020303,0.015762,0.009434,0.018957,0.008130,0.021935,0.008475,0.024635,0.008475,0.026510,0.000393
53020307,0.024582,0.000000,0.027792,0.000000,0.030537,0.000000,0.032348,0.000000,0.033803,0.027754
53020314,0.017619,0.000000,0.021291,0.011111,0.023847,0.000000,0.026794,0.000000,0.028851,0.000274
53020403,0.048112,0.007937,0.047875,0.015385,0.047638,0.015873,0.047401,0.000000,0.047163,0.007549
53020404,0.048112,0.000000,0.047875,0.020000,0.047638,0.020000,0.047401,0.000000,0.047163,0.017928
53020407,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.011156
53020408,0.048112,0.006579,0.047875,0.010753,0.047638,0.019608,0.047401,0.000000,0.047163,0.000253
53020410,0.048112,0.000000,0.047875,0.000000,0.047638,0.008621,0.047401,0.000000,0.047163,0.008484
53020501,0.022815,0.000000,0.025907,0.000000,0.028560,0.000000,0.030346,0.000000,0.031805,0.000136
53020502,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.000136
53020505,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.000128
53020701,0.007957,0.004717,0.011735,0.000000,0.015015,0.000000,0.017796,0.000000,0.020081,0.008698
53020702,0.011455,0.006803,0.014880,0.000000,0.017972,0.000000,0.021132,0.000000,0.023739,0.000168
53020703,0.012109,0.000000,0.015706,0.000000,0.018923,0.000000,0.021278,0.000000,0.023870,0.000140
53020705,0.015131,0.000000,0.018866,0.000000,0.021854,0.000000,0.024562,0.000000,0.026445,0.000183
53020706,0.014481,0.000000,0.018049,0.000000,0.020892,0.000000,0.023475,0.000000,0.026288,0.000142
53020707,0.014481,0.000000,0.018049,0.000000,0.020892,0.000000,0.023475,0.000000,0.026288,0.000213
53020708,0.011455,0.000000,0.014880,0.000000,0.017972,0.000000,0.021132,0.000000,0.023739,0.000132
53020711,0.016389,0.015873,0.019727,0.000000,0.022831,0.000000,0.025662,0.000000,0.027645,0.000123
